work_year,experience_level,employment_type,job_title,salary,salary_currency, salary_in_usd ,employee_residence,remote_ratio,company_location,company_size
2022,SE,FT,Data Scientist,191475,USD," $191,475 ",US,100,US,M
2022,SE,FT,Data Scientist,141525,USD," $141,525 ",US,100,US,M
2022,SE,FT,Data Scientist,191475,USD," $191,475 ",US,0,US,M
2022,SE,FT,Data Scientist,141525,USD," $141,525 ",US,0,US,M
2022,SE,FT,Data Analyst,115000,USD," $115,000 ",US,0,US,L
2022,EN,FT,Data Scientist,30000,EUR," $31,520 ",ES,50,ES,M
2022,SE,FT,Data Operations Analyst,81000,USD," $81,000 ",US,100,US,M
2022,SE,FT,Data Operations Analyst,66000,USD," $66,000 ",US,100,US,M
2022,EN,FT,Data Analyst,46000,USD," $46,000 ",US,100,US,L
2022,EN,FT,Data Engineer,80000,USD," $80,000 ",US,100,US,L
2022,EX,FT,Machine Learning Scientist,200000,USD," $200,000 ",US,100,US,S
2022,EX,FT,Machine Learning Scientist,180000,USD," $180,000 ",US,100,US,S
2022,EX,FT,AI Scientist,200000,USD," $200,000 ",US,100,US,S
2022,SE,FT,Data Scientist,204100,USD," $204,100 ",US,0,US,M
2022,SE,FT,Data Scientist,136100,USD," $136,100 ",US,0,US,M
2022,SE,FT,Analytics Engineer,250000,USD," $250,000 ",US,0,US,M
2022,SE,FT,Analytics Engineer,63000,USD," $63,000 ",US,0,US,M
2022,MI,FT,Data Scientist,96000,GBP," $118,208 ",GB,0,GB,M
2022,MI,FT,Data Scientist,90000,GBP," $110,820 ",GB,0,GB,M
2021,EN,PT,Computer Vision Software Engineer,120000,DKK," $19,073 ",DK,50,DK,L
2022,SE,FT,Data Scientist,191475,USD," $191,475 ",US,100,US,M
2022,SE,FT,Data Scientist,141525,USD," $141,525 ",US,100,US,M
2022,SE,FT,Data Scientist,191475,USD," $191,475 ",US,100,US,M
2022,SE,FT,Data Scientist,141525,USD," $141,525 ",US,100,US,M
2022,SE,FT,Data Scientist,191475,USD," $191,475 ",US,100,US,M
2022,SE,FT,Data Scientist,141525,USD," $141,525 ",US,100,US,M
2022,SE,FT,Data Specialist,95000,USD," $95,000 ",US,100,US,M
2022,SE,FT,Data Specialist,70000,USD," $70,000 ",US,100,US,M
2022,MI,FT,Applied Machine Learning Scientist,75000,USD," $75,000 ",BO,100,US,M
2022,MI,CT,Analytics Engineer,7500,USD," $7,500 ",BO,50,BO,M
2022,MI,FT,Data Analyst,113000,USD," $113,000 ",US,0,US,L
2022,SE,FT,Data Scientist,170000,USD," $170,000 ",US,100,US,M
2022,SE,FT,Data Scientist,130000,USD," $130,000 ",US,100,US,M
2022,MI,FT,Data Analytics Consultant,113000,USD," $113,000 ",US,100,US,L
2022,MI,FT,Product Data Analyst,140000,USD," $140,000 ",US,100,US,M
2021,SE,FT,Data Analyst,50000,USD," $50,000 ",PH,100,PH,S
2022,MI,FT,BI Data Analyst,77000,AUD," $53,368 ",AU,100,AU,M
2022,SE,FT,Data Scientist,175000,USD," $175,000 ",US,0,US,M
2022,SE,FT,Data Scientist,140000,USD," $140,000 ",US,0,US,M
2022,SE,FT,Lead Data Scientist,28500,EUR," $29,944 ",PT,50,PT,S
2022,SE,FT,Analytics Engineer,250000,USD," $250,000 ",US,0,US,M
2022,SE,FT,Analytics Engineer,63000,USD," $63,000 ",US,0,US,M
2022,SE,FT,Data Scientist,160000,USD," $160,000 ",US,0,US,L
2022,SE,FT,Data Scientist,119300,USD," $119,300 ",US,0,US,L
2022,MI,FT,Research Scientist,145000,USD," $145,000 ",US,50,US,L
2022,SE,FT,Data Engineer,105000,USD," $105,000 ",US,0,US,M
2022,SE,FT,Data Engineer,90000,USD," $90,000 ",US,0,US,M
2022,SE,FT,ETL Developer,146200,USD," $146,200 ",US,100,US,M
2022,SE,FT,ETL Developer,124270,USD," $124,270 ",US,100,US,M
2022,MI,FT,Data Scientist,225000,USD," $225,000 ",US,0,US,M
2022,MI,FT,Data Scientist,160000,USD," $160,000 ",US,0,US,M
2022,MI,FT,Data Scientist,52000,EUR," $54,634 ",NL,100,NL,S
2022,SE,FT,Data Engineer,185800,USD," $185,800 ",CA,100,CA,M
2022,SE,FT,Data Engineer,137400,USD," $137,400 ",CA,100,CA,M
2022,SE,FT,Analytics Engineer,245000,USD," $245,000 ",US,0,US,M
2022,SE,FT,Analytics Engineer,180000,USD," $180,000 ",US,0,US,M
2022,SE,FT,Analytics Engineer,203500,USD," $203,500 ",US,0,US,M
2022,SE,FT,Analytics Engineer,152000,USD," $152,000 ",US,0,US,M
2022,SE,FT,Data Engineer,250000,USD," $250,000 ",US,0,US,M
2022,SE,FT,Data Engineer,63000,USD," $63,000 ",US,0,US,M
2022,SE,FT,Machine Learning Infrastructure Engineer,186000,USD," $186,000 ",US,100,US,M
2022,SE,FT,Machine Learning Infrastructure Engineer,148800,USD," $148,800 ",US,100,US,M
2022,SE,FT,Lead Machine Learning Engineer,7500000,INR," $95,386 ",IN,50,IN,L
2022,MI,FT,Machine Learning Engineer,104000,GBP," $128,058 ",GB,50,GB,L
2022,EN,FT,Data Scientist,82000,USD," $82,000 ",US,0,US,L
2022,EN,PT,Data Scientist,110000,USD," $110,000 ",DO,100,FR,M
2022,MI,FT,Applied Machine Learning Scientist,173000,USD," $173,000 ",US,50,US,M
2022,SE,FT,Data Scientist,203500,USD," $203,500 ",US,0,US,M
2022,SE,FT,Data Scientist,152000,USD," $152,000 ",US,0,US,M
2022,SE,FT,Machine Learning Engineer,186000,USD," $186,000 ",US,100,US,M
2022,SE,FT,Machine Learning Engineer,148800,USD," $148,800 ",US,100,US,M
2022,EN,FT,BI Data Analyst,32400,BRL," $6,270 ",BR,100,BR,L
2022,MI,FT,Data Science Manager,158000,USD," $158,000 ",US,100,US,M
2022,MI,FT,Data Science Manager,134000,USD," $134,000 ",US,100,US,M
2022,SE,FT,Data Scientist,170000,USD," $170,000 ",US,100,US,M
2022,SE,FT,Data Scientist,120000,USD," $120,000 ",US,100,US,M
2022,EX,FT,Analytics Engineer,200000,USD," $200,000 ",US,100,US,M
2022,EX,FT,Analytics Engineer,150000,USD," $150,000 ",US,100,US,M
2022,SE,FT,Data Analyst,216200,USD," $216,200 ",US,0,US,M
2022,SE,FT,Data Analyst,144100,USD," $144,100 ",US,0,US,M
2022,MI,FT,Data Scientist,110000,EUR," $115,573 ",NL,0,NL,M
2022,MI,FT,Data Scientist,85000,EUR," $89,306 ",NL,0,NL,M
2022,SE,FT,ETL Developer,250000,USD," $250,000 ",US,0,US,M
2022,SE,FT,ETL Developer,63000,USD," $63,000 ",US,0,US,M
2022,SE,FT,Data Engineer,135000,USD," $135,000 ",US,100,US,M
2022,SE,FT,Data Engineer,85000,USD," $85,000 ",US,100,US,M
2022,SE,FT,Machine Learning Engineer,135000,USD," $135,000 ",US,100,US,M
2022,SE,FT,Machine Learning Engineer,85000,USD," $85,000 ",US,100,US,M
2022,SE,FT,Data Science Manager,206000,USD," $206,000 ",US,100,US,M
2022,SE,FT,Data Science Manager,175100,USD," $175,100 ",US,100,US,M
2022,SE,FT,Machine Learning Engineer,189650,USD," $189,650 ",US,0,US,M
2022,SE,FT,Machine Learning Engineer,164996,USD," $164,996 ",US,0,US,M
2022,SE,FT,Data Architect,149040,USD," $149,040 ",US,100,US,M
2022,SE,FT,Data Architect,113900,USD," $113,900 ",US,100,US,M
2022,SE,FT,Data Engineer,154000,USD," $154,000 ",US,100,US,M
2022,SE,FT,Data Engineer,126000,USD," $126,000 ",US,100,US,M
2022,SE,FT,Machine Learning Engineer,200000,USD," $200,000 ",US,100,US,L
2022,SE,FT,Machine Learning Engineer,150000,USD," $150,000 ",US,100,US,L
2022,SE,FT,Data Engineer,195700,USD," $195,700 ",US,0,US,M
2022,SE,FT,Data Engineer,130500,USD," $130,500 ",US,0,US,M
2022,SE,FT,Analytics Engineer,170000,USD," $170,000 ",US,100,US,M
2022,SE,FT,Analytics Engineer,135000,USD," $135,000 ",US,100,US,M
2022,MI,FT,Data Engineer,80000,GBP," $98,506 ",GB,0,GB,M
2022,MI,FT,Data Engineer,60000,GBP," $73,880 ",GB,0,GB,M
2022,SE,FT,Data Analyst,117000,USD," $117,000 ",US,100,US,M
2022,SE,FT,Data Analyst,99450,USD," $99,450 ",US,100,US,M
2022,SE,FT,Data Engineer,200000,USD," $200,000 ",PR,100,PR,M
2022,SE,FT,Data Engineer,135000,USD," $135,000 ",PR,100,PR,M
2022,SE,FT,Machine Learning Engineer,193900,USD," $193,900 ",US,0,US,M
2022,SE,FT,Machine Learning Engineer,129300,USD," $129,300 ",US,0,US,M
2022,EN,FT,Machine Learning Engineer,45000,GBP," $55,410 ",GB,100,GB,S
2022,SE,FT,Data Analyst,70000,GBP," $86,193 ",GB,0,GB,M
2022,SE,FT,Data Analyst,50000,GBP," $61,566 ",GB,0,GB,M
2022,SE,FT,Data Analyst,175000,USD," $175,000 ",US,100,US,M
2022,SE,FT,Data Analyst,130000,USD," $130,000 ",US,100,US,M
2022,SE,FT,Data Engineer,188100,USD," $188,100 ",US,0,US,M
2022,SE,FT,Data Engineer,139860,USD," $139,860 ",US,0,US,M
2022,SE,FT,Machine Learning Engineer,248700,USD," $248,700 ",US,0,US,M
2022,SE,FT,Machine Learning Engineer,167100,USD," $167,100 ",US,0,US,M
2022,MI,FT,Data Analyst,450000,INR," $5,723 ",IN,100,IN,S
2022,SE,FT,Data Scientist,123400,USD," $123,400 ",US,0,US,M
2022,SE,FT,Data Scientist,88100,USD," $88,100 ",US,0,US,M
2022,MI,FT,BI Data Analyst,48000,EUR," $50,432 ",DE,100,DE,S
2022,SE,FT,Data Scientist,245000,USD," $245,000 ",US,0,US,M
2022,SE,FT,Data Scientist,205000,USD," $205,000 ",US,0,US,M
2022,SE,FT,Data Engineer,141300,USD," $141,300 ",US,0,US,M
2022,SE,FT,Data Engineer,102100,USD," $102,100 ",US,0,US,M
2022,SE,FT,Data Architect,141300,USD," $141,300 ",US,0,US,M
2022,SE,FT,Data Architect,102100,USD," $102,100 ",US,0,US,M
2022,EN,FT,Data Analyst,50000,USD," $50,000 ",AR,100,AR,L
2022,EN,FT,Data Scientist,80000,EUR," $84,053 ",BE,100,BE,L
2022,MI,FT,Lead Data Scientist,50000,GBP," $61,566 ",GB,50,GB,S
2022,SE,FT,Data Architect,250000,USD," $250,000 ",US,0,US,M
2022,SE,FT,Data Architect,63000,USD," $63,000 ",US,0,US,M
2022,SE,FT,Data Science Manager,189500,USD," $189,500 ",US,100,US,L
2022,SE,FT,Data Science Manager,140100,USD," $140,100 ",US,100,US,L
2022,SE,FT,Data Engineer,177600,USD," $177,600 ",US,100,US,L
2022,SE,FT,Data Engineer,131300,USD," $131,300 ",US,100,US,L
2022,MI,FT,Data Engineer,24000,USD," $24,000 ",US,0,US,M
2022,MI,FT,Data Engineer,24000,USD," $24,000 ",US,0,US,M
2022,SE,FT,Data Engineer,250000,USD," $250,000 ",US,0,US,M
2022,SE,FT,Data Engineer,63000,USD," $63,000 ",US,0,US,M
2022,SE,FT,Machine Learning Engineer,202900,USD," $202,900 ",US,100,US,L
2022,SE,FT,Machine Learning Engineer,131300,USD," $131,300 ",US,100,US,L
2022,SE,FT,Data Engineer,145000,USD," $145,000 ",US,100,US,M
2022,SE,FT,Data Engineer,115000,USD," $115,000 ",US,100,US,M
2022,EN,FT,Machine Learning Engineer,115000,USD," $115,000 ",US,50,US,L
2022,MI,FT,Machine Learning Engineer,193900,USD," $193,900 ",US,0,US,M
2022,MI,FT,Machine Learning Engineer,129300,USD," $129,300 ",US,0,US,M
2022,SE,FT,Data Scientist,180000,USD," $180,000 ",US,100,US,L
2022,SE,FT,Data Scientist,140000,USD," $140,000 ",US,100,US,L
2022,MI,FT,Data Analyst,216200,USD," $216,200 ",US,0,US,M
2022,MI,FT,Data Analyst,144100,USD," $144,100 ",US,0,US,M
2022,SE,FT,Machine Learning Scientist,216000,USD," $216,000 ",US,0,US,M
2022,SE,FT,Machine Learning Scientist,144000,USD," $144,000 ",US,0,US,M
2022,EN,FT,Data Analyst,150000,USD," $150,000 ",US,100,US,L
2021,EN,FT,Machine Learning Research Engineer,900000,INR," $12,171 ",IN,100,IN,M
2022,MI,FT,Data Scientist,4200000,INR," $53,416 ",IN,100,ID,L
2022,EN,FT,Applied Data Scientist,50000,USD," $50,000 ",AT,50,AT,M
2021,SE,FT,Cloud Data Architect,250000,USD," $250,000 ",US,50,US,L
2022,EX,FT,Research Scientist,80000,EUR," $84,053 ",NL,0,NL,L
2022,MI,FT,Data Scientist,107000,GBP," $131,752 ",GB,100,GB,M
2022,SE,FT,Analytics Engineer,48000,USD," $48,000 ",AR,100,US,S
2022,EX,FT,Data Science Manager,260500,USD," $260,500 ",US,0,US,M
2022,EX,FT,Data Science Manager,175100,USD," $175,100 ",US,0,US,M
2022,SE,FT,Data Engineer,210000,USD," $210,000 ",US,100,US,M
2022,SE,FT,Data Engineer,100000,USD," $100,000 ",US,100,US,M
2022,EN,FT,Data Analyst,55000,USD," $55,000 ",US,100,US,S
2022,MI,FT,Data Analyst,130000,USD," $130,000 ",US,100,US,M
2022,SE,FT,Applied Machine Learning Scientist,73400,EUR," $77,119 ",FR,100,GB,L
2022,EN,FT,Data Scientist,49500,EUR," $52,008 ",BE,50,BE,S
2022,MI,FL,Applied Machine Learning Scientist,2400000,INR," $30,523 ",IN,100,IN,S
2022,SE,FT,Data Engineer,206699,USD," $206,699 ",US,0,US,M
2022,SE,FT,Data Engineer,99100,USD," $99,100 ",US,0,US,M
2022,MI,FT,Analytics Engineer,200000,USD," $200,000 ",US,0,US,M
2022,MI,FT,Analytics Engineer,54000,USD," $54,000 ",US,0,US,M
2022,SE,FT,Data Engineer,250000,USD," $250,000 ",US,0,US,M
2022,SE,FT,Data Engineer,63000,USD," $63,000 ",US,0,US,M
2022,SE,FT,Data Architect,250000,USD," $250,000 ",US,0,US,M
2022,SE,FT,Data Architect,63000,USD," $63,000 ",US,0,US,M
2022,SE,FT,Data Engineer,250000,USD," $250,000 ",US,0,US,M
2022,SE,FT,Data Engineer,63000,USD," $63,000 ",US,0,US,M
2022,EN,FT,Analytics Engineer,130000,USD," $130,000 ",US,50,US,L
2022,SE,FT,Data Engineer,100000,USD," $100,000 ",US,0,US,L
2022,SE,FT,Data Engineer,80000,USD," $80,000 ",US,0,US,L
2022,SE,FT,Data Scientist,160000,USD," $160,000 ",US,0,US,L
2022,SE,FT,Data Scientist,100000,USD," $100,000 ",US,0,US,L
2022,SE,FT,Data Specialist,221300,USD," $221,300 ",US,100,US,L
2022,SE,FT,Data Specialist,148700,USD," $148,700 ",US,100,US,L
2022,EN,FT,Machine Learning Engineer,30000,USD," $30,000 ",GB,100,GB,L
2022,EN,FT,Data Analyst,27000,EUR," $28,368 ",FR,50,FR,M
2022,MI,FT,Data Engineer,74000,GBP," $91,118 ",GB,0,GB,M
2022,MI,FT,Data Engineer,50000,GBP," $61,566 ",GB,0,GB,M
2022,MI,FT,Data Scientist,58000,EUR," $60,938 ",DE,100,DE,S
2022,SE,FT,Data Science Manager,249260,USD," $249,260 ",US,0,US,M
2022,SE,FT,Data Science Manager,185400,USD," $185,400 ",US,0,US,M
2022,SE,FT,Data Engineer,170000,USD," $170,000 ",US,100,US,M
2022,SE,FT,Data Engineer,130000,USD," $130,000 ",US,100,US,M
2022,MI,FT,Data Scientist,65000,GBP," $80,036 ",GB,50,GB,M
2022,SE,FT,Data Analyst,128875,USD," $128,875 ",US,100,US,M
2022,SE,FT,Data Analyst,93700,USD," $93,700 ",US,100,US,M
2022,SE,FT,Machine Learning Engineer,180000,USD," $180,000 ",US,100,US,M
2022,SE,FT,Machine Learning Engineer,100000,USD," $100,000 ",US,100,US,M
2022,SE,FT,Data Analyst,136260,USD," $136,260 ",US,100,US,M
2022,SE,FT,Data Analyst,109280,USD," $109,280 ",US,100,US,M
2022,SE,FT,Data Scientist,160000,USD," $160,000 ",US,100,US,L
2022,SE,FT,Data Scientist,92000,USD," $92,000 ",US,100,US,L
2022,SE,FT,Data Engineer,200000,USD," $200,000 ",US,100,US,M
2022,SE,FT,Data Engineer,160000,USD," $160,000 ",US,100,US,M
2022,MI,FT,Data Engineer,110000,GBP," $135,446 ",GB,0,GB,M
2022,MI,FT,Data Engineer,85000,GBP," $104,663 ",GB,0,GB,M
2022,SE,FT,Data Analyst,117000,USD," $117,000 ",US,100,US,M
2022,SE,FT,Data Analyst,99450,USD," $99,450 ",US,100,US,M
2022,EN,FT,Data Engineer,129000,USD," $129,000 ",US,100,US,L
2022,EN,FT,Data Engineer,86000,USD," $86,000 ",US,100,US,L
2020,EN,FT,Data Engineer,1000000,INR," $13,493 ",IN,100,IN,L
2020,EN,FT,Data Engineer,1000000,INR," $13,493 ",IN,100,IN,L
2022,SE,FT,Data Scientist,160000,USD," $160,000 ",US,0,US,L
2022,SE,FT,Data Scientist,119300,USD," $119,300 ",US,0,US,L
2022,SE,FT,Business Data Analyst,100000,USD," $100,000 ",US,100,US,L
2022,MI,FT,Data Scientist,25000,USD," $25,000 ",TR,50,TR,M
2022,MI,FT,Data Analyst,90000,SGD," $65,257 ",SG,50,SG,M
2022,MI,FT,AI Scientist,200000,USD," $200,000 ",US,100,US,M
2022,EN,FT,Machine Learning Developer,180000,USD," $180,000 ",US,100,US,L
2022,MI,FT,Data Scientist,153000,USD," $153,000 ",US,100,US,L
2022,SE,FT,Data Engineer,210000,USD," $210,000 ",US,100,US,M
2022,SE,FT,Data Engineer,100000,USD," $100,000 ",US,100,US,M
2022,SE,FT,Data Analyst,150075,USD," $150,075 ",US,100,US,M
2022,SE,FT,Data Analyst,110925,USD," $110,925 ",US,100,US,M
2022,MI,FT,Machine Learning Scientist,22800,USD," $22,800 ",EG,100,EG,M
2022,SE,FT,Data Scientist,160000,USD," $160,000 ",US,100,US,L
2022,SE,FT,Data Scientist,92000,USD," $92,000 ",US,100,US,L
2022,SE,FT,Machine Learning Engineer,202900,USD," $202,900 ",US,100,US,L
2022,SE,FT,Machine Learning Engineer,131300,USD," $131,300 ",US,100,US,L
2020,EN,FT,Data Analyst,20000,EUR," $22,809 ",PT,100,PT,M
2022,EN,FT,Data Analyst,15000,USD," $15,000 ",ID,0,ID,L
2022,SE,FT,Data Engineer,175000,USD," $175,000 ",US,100,US,M
2022,SE,FT,Data Engineer,135000,USD," $135,000 ",US,100,US,M
2022,SE,FT,Data Science Manager,193000,AUD," $133,766 ",AU,100,AU,L
2022,EN,FT,Machine Learning Engineer,83000,USD," $83,000 ",US,0,US,L
2022,MI,FT,Data Engineer,75000,GBP," $92,350 ",GB,100,GB,M
2022,MI,FT,Data Engineer,55000,GBP," $67,723 ",GB,100,GB,M
2022,SE,FT,Data Scientist,186000,USD," $186,000 ",US,0,US,M
2022,SE,FT,Data Scientist,148800,USD," $148,800 ",US,0,US,M
2022,SE,FT,Data Analyst,112900,USD," $112,900 ",US,0,US,M
2022,SE,FT,Data Analyst,90320,USD," $90,320 ",US,0,US,M
2022,SE,FT,ML Engineer,240000,USD," $240,000 ",US,0,US,M
2022,SE,FT,ML Engineer,160000,USD," $160,000 ",US,0,US,M
2022,SE,FT,Data Science Manager,300000,USD," $300,000 ",US,100,US,M
2022,SE,FT,Data Science Manager,200000,USD," $200,000 ",US,100,US,M
2022,MI,FT,Data Engineer,62500,EUR," $65,666 ",DE,50,DE,S
2022,MI,FT,AI Scientist,200000,USD," $200,000 ",IN,100,US,L
2022,MI,FT,Machine Learning Engineer,95000,GBP," $116,976 ",GB,0,GB,M
2022,MI,FT,Machine Learning Engineer,75000,GBP," $92,350 ",GB,0,GB,M
2022,MI,FT,AI Scientist,120000,USD," $120,000 ",US,0,US,M
2022,SE,FT,Data Analyst,112900,USD," $112,900 ",US,100,US,M
2022,SE,FT,Data Analyst,90320,USD," $90,320 ",US,100,US,M
2022,SE,FT,Data Analytics Manager,145000,USD," $145,000 ",US,100,US,M
2022,SE,FT,Data Analytics Manager,105400,USD," $105,400 ",US,100,US,M
2020,EN,FT,Data Scientist,43200,EUR," $49,268 ",DE,0,DE,S
2022,MI,FT,Data Engineer,90000,GBP," $110,820 ",GB,0,GB,M
2022,MI,FT,Data Engineer,75000,GBP," $92,350 ",GB,0,GB,M
2022,SE,FT,Data Scientist,215300,USD," $215,300 ",US,100,US,L
2022,SE,FT,Data Scientist,158200,USD," $158,200 ",US,100,US,L
2022,SE,FT,Data Engineer,209100,USD," $209,100 ",US,100,US,L
2022,SE,FT,Data Engineer,154600,USD," $154,600 ",US,100,US,L
2022,SE,FT,Data Analyst,115934,USD," $115,934 ",US,0,US,M
2022,SE,FT,Data Analyst,81666,USD," $81,666 ",US,0,US,M
2022,SE,FT,Data Engineer,175000,USD," $175,000 ",US,100,US,M
2022,SE,FT,Data Engineer,155000,USD," $155,000 ",US,100,US,M
2022,MI,FT,Machine Learning Engineer,80000,EUR," $84,053 ",FR,100,DE,M
2022,SE,FT,Data Analyst,164000,USD," $164,000 ",US,0,US,M
2022,SE,FT,Data Analyst,132000,USD," $132,000 ",US,0,US,M
2022,SE,FT,Data Scientist,170000,USD," $170,000 ",US,100,US,M
2022,SE,FT,Data Scientist,123000,USD," $123,000 ",US,100,US,M
2022,SE,FT,Machine Learning Engineer,189650,USD," $189,650 ",US,0,US,M
2022,SE,FT,Machine Learning Engineer,164996,USD," $164,996 ",US,0,US,M
2022,MI,FT,ETL Developer,50000,EUR," $52,533 ",GR,0,GR,M
2022,MI,FT,ETL Developer,50000,EUR," $52,533 ",GR,0,GR,M
2022,EX,FT,Lead Data Engineer,150000,CAD," $115,222 ",CA,100,CA,S
2022,SE,FT,Data Engineer,165400,USD," $165,400 ",US,100,US,M
2022,SE,FT,Data Engineer,132320,USD," $132,320 ",US,100,US,M
2022,SE,FT,Data Architect,208775,USD," $208,775 ",US,100,US,M
2022,SE,FT,Data Architect,147800,USD," $147,800 ",US,100,US,M
2022,SE,FT,Data Engineer,136994,USD," $136,994 ",US,100,US,M
2022,SE,FT,Data Engineer,101570,USD," $101,570 ",US,100,US,M
2022,SE,FT,Data Analyst,128875,USD," $128,875 ",US,100,US,M
2022,SE,FT,Data Analyst,93700,USD," $93,700 ",US,100,US,M
2022,EX,FT,Head of Machine Learning,6000000,INR," $76,309 ",IN,50,IN,L
2022,EN,FT,Machine Learning Engineer,28500,GBP," $35,093 ",GB,100,GB,L
2022,SE,FT,Data Engineer,183600,USD," $183,600 ",US,100,US,L
2022,SE,FT,Data Engineer,100800,USD," $100,800 ",US,100,US,L
2022,MI,FT,Data Analyst,40000,GBP," $49,253 ",GB,100,GB,M
2022,MI,FT,Data Analyst,30000,GBP," $36,940 ",GB,100,GB,M
2022,MI,FT,Data Analyst,40000,EUR," $42,026 ",ES,100,ES,M
2022,MI,FT,Data Analyst,30000,EUR," $31,520 ",ES,100,ES,M
2022,MI,FT,Data Engineer,80000,EUR," $84,053 ",ES,100,ES,M
2022,MI,FT,Data Engineer,70000,EUR," $73,546 ",ES,100,ES,M
2022,MI,FT,Data Engineer,80000,GBP," $98,506 ",GB,100,GB,M
2022,MI,FT,Data Engineer,70000,GBP," $86,193 ",GB,100,GB,M
2022,MI,FT,Data Engineer,80000,EUR," $84,053 ",GR,100,GR,M
2022,MI,FT,Data Engineer,70000,EUR," $73,546 ",GR,100,GR,M
2022,SE,FT,Machine Learning Engineer,189650,USD," $189,650 ",US,0,US,M
2022,SE,FT,Machine Learning Engineer,164996,USD," $164,996 ",US,0,US,M
2022,MI,FT,Data Analyst,40000,EUR," $42,026 ",GR,100,GR,M
2022,MI,FT,Data Analyst,30000,EUR," $31,520 ",GR,100,GR,M
2022,MI,FT,Data Engineer,75000,GBP," $92,350 ",GB,100,GB,M
2022,MI,FT,Data Engineer,60000,GBP," $73,880 ",GB,100,GB,M
2022,SE,FT,Data Scientist,215300,USD," $215,300 ",US,0,US,L
2022,SE,FT,Data Scientist,140400,USD," $140,400 ",US,0,US,L
2022,MI,FT,Data Engineer,60000,EUR," $63,040 ",ES,100,ES,M
2022,MI,FT,Data Engineer,45000,EUR," $47,280 ",ES,100,ES,M
2022,SE,FT,Data Scientist,260000,USD," $260,000 ",US,100,US,M
2022,SE,FT,Data Scientist,180000,USD," $180,000 ",US,100,US,M
2022,MI,FT,Data Scientist,55000,GBP," $67,723 ",GB,0,GB,M
2022,MI,FT,Data Scientist,35000,GBP," $43,096 ",GB,0,GB,M
2022,MI,FT,Data Engineer,60000,EUR," $63,040 ",GR,100,GR,M
2022,MI,FT,Data Engineer,45000,EUR," $47,280 ",GR,100,GR,M
2022,MI,FT,Data Engineer,60000,GBP," $73,880 ",GB,100,GB,M
2022,MI,FT,Data Engineer,45000,GBP," $55,410 ",GB,100,GB,M
2021,MI,FT,Machine Learning Engineer,43200,EUR," $51,064 ",IT,50,IT,L
2022,SE,FT,Data Science Engineer,60000,USD," $60,000 ",AR,100,MX,L
2022,MI,FT,Data Engineer,82900,USD," $82,900 ",US,0,US,M
2022,MI,FT,Data Engineer,63900,USD," $63,900 ",US,0,US,M
2022,MI,FT,Machine Learning Scientist,160000,USD," $160,000 ",US,100,US,L
2022,MI,FT,Machine Learning Scientist,112300,USD," $112,300 ",US,100,US,L
2022,MI,FT,Data Science Manager,241000,USD," $241,000 ",US,100,US,M
2022,MI,FT,Data Science Manager,159000,USD," $159,000 ",US,100,US,M
2022,SE,FT,Data Scientist,180000,USD," $180,000 ",US,0,US,M
2022,SE,FT,Data Scientist,80000,USD," $80,000 ",US,0,US,M
2022,MI,FT,Data Analyst,58000,USD," $58,000 ",US,0,US,S
2022,MI,FT,Data Analyst,58000,USD," $58,000 ",US,0,US,S
2022,SE,FT,Data Engineer,136000,USD," $136,000 ",US,0,US,M
2022,SE,FT,Data Engineer,108800,USD," $108,800 ",US,0,US,M
2022,EX,FT,Data Engineer,242000,USD," $242,000 ",US,100,US,M
2022,EX,FT,Data Engineer,200000,USD," $200,000 ",US,100,US,M
2022,MI,FT,Data Scientist,50000,GBP," $61,566 ",GB,0,GB,M
2022,MI,FT,Data Scientist,30000,GBP," $36,940 ",GB,0,GB,M
2022,MI,FT,Data Engineer,60000,GBP," $73,880 ",GB,0,GB,M
2022,MI,FT,Data Engineer,40000,GBP," $49,253 ",GB,0,GB,M
2022,SE,FT,Data Scientist,165220,USD," $165,220 ",US,100,US,M
2022,SE,FT,Data Scientist,120160,USD," $120,160 ",US,100,US,M
2022,SE,FT,Data Analyst,124190,USD," $124,190 ",US,100,US,M
2022,SE,FT,Data Analyst,90320,USD," $90,320 ",US,100,US,M
2022,SE,FT,Data Engineer,181940,USD," $181,940 ",US,0,US,M
2022,SE,FT,Data Engineer,132320,USD," $132,320 ",US,0,US,M
2022,SE,FT,Data Engineer,220110,USD," $220,110 ",US,0,US,M
2022,SE,FT,Data Engineer,160080,USD," $160,080 ",US,0,US,M
2022,SE,FT,Data Scientist,180000,USD," $180,000 ",US,0,US,L
2022,SE,FT,Data Scientist,120000,USD," $120,000 ",US,0,US,L
2022,MI,FT,Data Analyst,126500,USD," $126,500 ",US,0,US,M
2022,MI,FT,Data Analyst,106260,USD," $106,260 ",US,0,US,M
2022,SE,FT,Data Analyst,116000,USD," $116,000 ",US,0,US,M
2022,SE,FT,Data Analyst,99000,USD," $99,000 ",US,0,US,M
2022,SE,FT,Data Analyst,155000,USD," $155,000 ",US,100,US,M
2022,SE,FT,Data Analyst,120600,USD," $120,600 ",US,100,US,M
2022,MI,FT,Data Scientist,130000,USD," $130,000 ",US,0,US,M
2022,MI,FT,Data Scientist,90000,USD," $90,000 ",US,0,US,M
2022,MI,FT,Data Engineer,170000,USD," $170,000 ",US,100,US,M
2022,MI,FT,Data Engineer,150000,USD," $150,000 ",US,100,US,M
